grid_code,FAOSOIL,GID_0,NAME_0,GID_1,NAME_1,ENGTYPE_1
331,I-C-2c,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
346,Kh1-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
551,Ch19-3a,CHN,China,CHN.17_1,Jilin,Province
551,Ch19-3a,CHN,China,CHN.17_1,Jilin,Province
551,Ch19-3a,CHN,China,CHN.17_1,Jilin,Province
551,Ch19-3a,CHN,China,CHN.17_1,Jilin,Province
551,Ch19-3a,CHN,China,CHN.17_1,Jilin,Province
384,Gm20-2/3a,CHN,China,CHN.17_1,Jilin,Province
692,Hh22-2/3a,CHN,China,CHN.17_1,Jilin,Province
574,Hh21-2/3a,CHN,China,CHN.17_1,Jilin,Province
574,Hh21-2/3a,CHN,China,CHN.17_1,Jilin,Province
574,Hh21-2/3a,CHN,China,CHN.11_1,Heilongjiang,Province
574,Hh21-2/3a,CHN,China,CHN.11_1,Heilongjiang,Province
574,Hh21-2/3a,CHN,China,CHN.11_1,Heilongjiang,Province
435,I-Lo-2c,CHN,China,CHN.11_1,Heilongjiang,Province
435,I-Lo-2c,CHN,China,CHN.11_1,Heilongjiang,Province
435,I-Lo-2c,CHN,China,CHN.11_1,Heilongjiang,Province
435,I-Lo-2c,CHN,China,CHN.11_1,Heilongjiang,Province
435,I-Lo-2c,CHN,China,CHN.11_1,Heilongjiang,Province
435,I-Lo-2c,RUS,Russia,RUS.56_1,Primor'ye,Territory
3,WAT,CHN,China,CHN.11_1,Heilongjiang,Province
21,Oe1-a,CHN,China,CHN.11_1,Heilongjiang,Province
419,Lg1-2b,RUS,Russia,RUS.56_1,Primor'ye,Territory
419,Lg1-2b,RUS,Russia,RUS.56_1,Primor'ye,Territory
435,I-Lo-2c,RUS,Russia,RUS.56_1,Primor'ye,Territory
444,I-Be-2c,RUS,Russia,RUS.56_1,Primor'ye,Territory
444,I-Be-2c,RUS,Russia,RUS.56_1,Primor'ye,Territory
444,I-Be-2c,RUS,Russia,RUS.56_1,Primor'ye,Territory
762,Je79-2/3a,JPN,Japan,JPN.12_1,Hokkaido,Circuit
630,Bh5-2ac,USA,United States,USA.38_1,Oregon,State
757,Hl20-2a,USA,United States,USA.38_1,Oregon,State
665,Ah3-2bc,USA,United States,USA.38_1,Oregon,State
751,Bh7-2c,USA,United States,USA.38_1,Oregon,State
741,Xh8-1b,USA,United States,USA.38_1,Oregon,State
795,Kl28-2ab,USA,United States,USA.38_1,Oregon,State
417,Kl17-2b,USA,United States,USA.38_1,Oregon,State
417,Kl17-2b,USA,United States,USA.38_1,Oregon,State
417,Kl17-2b,USA,United States,USA.38_1,Oregon,State
721,Hl29-2bc,USA,United States,USA.38_1,Oregon,State
417,Kl17-2b,USA,United States,USA.38_1,Oregon,State
417,Kl17-2b,USA,United States,USA.38_1,Oregon,State
417,Kl17-2b,USA,United States,USA.13_1,Idaho,State
717,Hl24-2c,USA,United States,USA.13_1,Idaho,State
537,Tv9-2c,USA,United States,USA.13_1,Idaho,State
537,Tv9-2c,USA,United States,USA.13_1,Idaho,State
537,Tv9-2c,USA,United States,USA.13_1,Idaho,State
766,Hl32-2c,USA,United States,USA.13_1,Idaho,State
773,Yh6-2a,USA,United States,USA.13_1,Idaho,State
666,Cl3-1ab,USA,United States,USA.13_1,Idaho,State
666,Cl3-1ab,USA,United States,USA.27_1,Montana,State
753,La29-2c,USA,United States,USA.13_1,Idaho,State
527,La12-2c,USA,United States,USA.13_1,Idaho,State
527,La12-2c,USA,United States,USA.51_1,Wyoming,State
527,La12-2c,USA,United States,USA.51_1,Wyoming,State
753,La29-2c,USA,United States,USA.51_1,Wyoming,State
786,Xl8-2ab,USA,United States,USA.51_1,Wyoming,State
788,Rc12-2abc,USA,United States,USA.51_1,Wyoming,State
788,Rc12-2abc,USA,United States,USA.51_1,Wyoming,State
753,La29-2c,USA,United States,USA.51_1,Wyoming,State
786,Xl8-2ab,USA,United States,USA.51_1,Wyoming,State
781,Xl3-2ab,USA,United States,USA.51_1,Wyoming,State
777,Rc10-2bc,USA,United States,USA.51_1,Wyoming,State
781,Xl3-2ab,USA,United States,USA.51_1,Wyoming,State
781,Xl3-2ab,USA,United States,USA.51_1,Wyoming,State
797,La8-2abc,USA,United States,USA.51_1,Wyoming,State
797,La8-2abc,USA,United States,USA.42_1,South Dakota,State
783,Kh9-3b,USA,United States,USA.42_1,South Dakota,State
783,Kh9-3b,USA,United States,USA.42_1,South Dakota,State
783,Kh9-3b,USA,United States,USA.42_1,South Dakota,State
783,Kh9-3b,USA,United States,USA.42_1,South Dakota,State
755,Kh8-3b,USA,United States,USA.42_1,South Dakota,State
433,Kl4-2a,USA,United States,USA.42_1,South Dakota,State
433,Kl4-2a,USA,United States,USA.42_1,South Dakota,State
412,Kl17-2a,USA,United States,USA.42_1,South Dakota,State
412,Kl17-2a,USA,United States,USA.42_1,South Dakota,State
412,Kl17-2a,USA,United States,USA.42_1,South Dakota,State
412,Kl17-2a,USA,United States,USA.42_1,South Dakota,State
397,Ch10-2a,USA,United States,USA.42_1,South Dakota,State
397,Ch10-2a,USA,United States,USA.24_1,Minnesota,State
397,Ch10-2a,USA,United States,USA.24_1,Minnesota,State
758,Hh4-2a,USA,United States,USA.24_1,Minnesota,State
758,Hh4-2a,USA,United States,USA.24_1,Minnesota,State
758,Hh4-2a,USA,United States,USA.24_1,Minnesota,State
730,Lo23-2ab,USA,United States,USA.24_1,Minnesota,State
807,Hl9-2ab,USA,United States,USA.24_1,Minnesota,State
787,Lo18-2bc,USA,United States,USA.24_1,Minnesota,State
787,Lo18-2bc,USA,United States,USA.50_1,Wisconsin,State
787,Lo18-2bc,USA,United States,USA.50_1,Wisconsin,State
776,Re61-1ab,USA,United States,USA.50_1,Wisconsin,State
737,Lo17-2a,USA,United States,USA.50_1,Wisconsin,State
776,Re61-1ab,USA,United States,USA.50_1,Wisconsin,State
794,Lo16-3a,USA,United States,USA.50_1,Wisconsin,State
794,Lo16-3a,USA,United States,USA.50_1,Wisconsin,State
794,Lo16-3a,USA,United States,USA.50_1,Wisconsin,State
3,WAT,USA,United States,USA.50_1,Wisconsin,State
3,WAT,USA,United States,USA.23_1,Michigan,State
743,Po7-1b,USA,United States,USA.23_1,Michigan,State
701,Po6-1a,USA,United States,USA.23_1,Michigan,State
701,Po6-1a,USA,United States,USA.23_1,Michigan,State
701,Po6-1a,USA,United States,USA.23_1,Michigan,State
701,Po6-1a,USA,United States,USA.23_1,Michigan,State
701,Po6-1a,USA,United States,USA.23_1,Michigan,State
3,WAT,USA,United States,USA.23_1,Michigan,State
3,WAT,CAN,Canada,CAN.9_1,Ontario,Province
3,WAT,CAN,Canada,CAN.9_1,Ontario,Province
746,Be1-2a,CAN,Canada,CAN.9_1,Ontario,Province
470,La1-3a,CAN,Canada,CAN.9_1,Ontario,Province
791,La1-1/2a,CAN,Canada,CAN.9_1,Ontario,Province
791,La1-1/2a,CAN,Canada,CAN.9_1,Ontario,Province
791,La1-1/2a,CAN,Canada,CAN.9_1,Ontario,Province
791,La1-1/2a,CAN,Canada,CAN.9_1,Ontario,Province
791,La1-1/2a,CAN,Canada,CAN.9_1,Ontario,Province
340,Po10-1b,CAN,Canada,CAN.9_1,Ontario,Province
340,Po10-1b,CAN,Canada,CAN.9_1,Ontario,Province
340,Po10-1b,CAN,Canada,CAN.9_1,Ontario,Province
715,Lo10-2a,USA,United States,USA.33_1,New York,State
696,Po15-1c,USA,United States,USA.33_1,New York,State
696,Po15-1c,USA,United States,USA.33_1,New York,State
696,Po15-1c,USA,United States,USA.33_1,New York,State
715,Lo10-2a,USA,United States,USA.33_1,New York,State
696,Po15-1c,USA,United States,USA.46_1,Vermont,State
686,Po13-1b,USA,United States,USA.46_1,Vermont,State
696,Po15-1c,USA,United States,USA.46_1,Vermont,State
696,Po15-1c,USA,United States,USA.30_1,New Hampshire,State
686,Po13-1b,USA,United States,USA.20_1,Maine,State
686,Po13-1b,USA,United States,USA.20_1,Maine,State
792,Pl3-2a,USA,United States,USA.20_1,Maine,State
792,Pl3-2a,USA,United States,USA.20_1,Maine,State
712,Po13-1/2b,CAN,Canada,CAN.7_1,Nova Scotia,Province
712,Po13-1/2b,CAN,Canada,CAN.7_1,Nova Scotia,Province
772,Po11-1/2b,CAN,Canada,CAN.7_1,Nova Scotia,Province
712,Po13-1/2b,CAN,Canada,CAN.7_1,Nova Scotia,Province
431,Ph19-1ab,FRA,France,FRA.10_1,Nouvelle-Aquitaine,Region
431,Ph19-1ab,FRA,France,FRA.10_1,Nouvelle-Aquitaine,Region
311,Be126-2/3ab,FRA,France,FRA.10_1,Nouvelle-Aquitaine,Region
311,Be126-2/3ab,FRA,France,FRA.10_1,Nouvelle-Aquitaine,Region
764,Lg47-2/3ab,FRA,France,FRA.11_1,Occitanie,Region
782,I-Lo-Bc-2ab,FRA,France,FRA.11_1,Occitanie,Region
503,Bd78-2b,FRA,France,FRA.11_1,Occitanie,Region
503,Bd78-2b,FRA,France,FRA.11_1,Occitanie,Region
782,I-Lo-Bc-2ab,FRA,France,FRA.11_1,Occitanie,Region
621,Bd80-1/2b,FRA,France,FRA.11_1,Occitanie,Region
799,E26-2/3ab,FRA,France,FRA.1_1,Auvergne-Rh??ne-Alpes,Region
726,Be128-2/3bc,FRA,France,FRA.1_1,Auvergne-Rh??ne-Alpes,Region
726,Be128-2/3bc,FRA,France,FRA.1_1,Auvergne-Rh??ne-Alpes,Region
726,Be128-2/3bc,FRA,France,FRA.13_1,Provence-Alpes-C??te d'Azur,Region
584,I-U-1/2c,FRA,France,FRA.13_1,Provence-Alpes-C??te d'Azur,Region
742,Lo71-3ab,ITA,Italy,ITA.13_1,Piemonte,Region
728,Bd68-2bc,ITA,Italy,ITA.13_1,Piemonte,Region
728,Bd68-2bc,ITA,Italy,ITA.13_1,Piemonte,Region
718,Be130-2/3bc,ITA,Italy,ITA.9_1,Liguria,Region
718,Be130-2/3bc,ITA,Italy,ITA.6_1,Emilia-Romagna,Region
803,Be128-2/3b,ITA,Italy,ITA.6_1,Emilia-Romagna,Region
718,Be130-2/3bc,ITA,Italy,ITA.6_1,Emilia-Romagna,Region
738,Be133-2/3a,ITA,Italy,ITA.6_1,Emilia-Romagna,Region
738,Be133-2/3a,ITA,Italy,ITA.6_1,Emilia-Romagna,Region
676,E24-2c,HRV,Croatia,HRV.9_1,Licko-Senjska,County
648,Bc27-2/3bc,BIH,Bosnia and Herzegovina,BIH.2_1,Federacija Bosna i Hercegovina,Entity
648,Bc27-2/3bc,BIH,Bosnia and Herzegovina,BIH.3_1,Repuplika Srpska,Entity
484,Bd66-1/2bc,BIH,Bosnia and Herzegovina,BIH.3_1,Repuplika Srpska,Entity
804,U3-2c,BIH,Bosnia and Herzegovina,BIH.2_1,Federacija Bosna i Hercegovina,Entity
484,Bd66-1/2bc,BIH,Bosnia and Herzegovina,BIH.2_1,Federacija Bosna i Hercegovina,Entity
484,Bd66-1/2bc,BIH,Bosnia and Herzegovina,BIH.3_1,Repuplika Srpska,Entity
703,Wd4-2ab,SRB,Serbia,SRB.8_1,Ma?�vanski,District
703,Wd4-2ab,SRB,Serbia,SRB.7_1,Kolubarski,District
285,Be127-2ab,SRB,Serbia,SRB.13_1,Podunavski,District
637,Be122-2bc,SRB,Serbia,SRB.2_1,Brani?�evski,District
637,Be122-2bc,SRB,Serbia,SRB.2_1,Brani?�evski,District
511,Lo80-2b,SRB,Serbia,SRB.1_1,Borski,District
675,Hl45-1/3ab,ROU,Romania,ROU.28_1,Mehedin?�i,County
345,Lg41-2/3ab,ROU,Romania,ROU.18_1,Dolj,County
634,We21-2ab,ROU,Romania,ROU.31_1,Olt,County
802,Vp68-3a,ROU,Romania,ROU.31_1,Olt,County
798,Lc111-2ab,ROU,Romania,ROU.3_1,Arge?�,County
798,Lc111-2ab,ROU,Romania,ROU.20_1,Giurgiu,County
675,Hl45-1/3ab,ROU,Romania,ROU.26_1,Ilfov,County
638,Hh25-1/3ab,ROU,Romania,ROU.12_1,C?�l?�ra?�i,County
667,Ck10-2ab,ROU,Romania,ROU.25_1,Ialomi?�a,County
373,Jc49-1/3a,ROU,Romania,ROU.25_1,Ialomi?�a,County
667,Ck10-2ab,ROU,Romania,ROU.15_1,Constan?�a,County
444,I-Be-2c,UKR,Ukraine,UKR.4_1,Crimea,Autonomous Republic
801,I-Bd-2c,RUS,Russia,RUS.34_1,Krasnodar,Territory
801,I-Bd-2c,RUS,Russia,RUS.34_1,Krasnodar,Territory
234,Lo89-2a,RUS,Russia,RUS.34_1,Krasnodar,Territory
489,Gm14-2/3a,RUS,Russia,RUS.1_1,Adygey,Republic
745,Kh35-2ab,RUS,Russia,RUS.34_1,Krasnodar,Territory
745,Kh35-2ab,RUS,Russia,RUS.34_1,Krasnodar,Territory
745,Kh35-2ab,RUS,Russia,RUS.65_1,Stavropol',Territory
745,Kh35-2ab,RUS,Russia,RUS.65_1,Stavropol',Territory
664,Cl13-2a,RUS,Russia,RUS.65_1,Stavropol',Territory
434,Kh1-2a,RUS,Russia,RUS.65_1,Stavropol',Territory
434,Kh1-2a,RUS,Russia,RUS.65_1,Stavropol',Territory
434,Kh1-2a,RUS,Russia,RUS.65_1,Stavropol',Territory
434,Kh1-2a,RUS,Russia,RUS.15_1,Dagestan,Republic
504,Kl45-2a,RUS,Russia,RUS.15_1,Dagestan,Republic
83,Od22-a,RUS,Russia,RUS.15_1,Dagestan,Republic
3,WAT,KAZ,Kazakhstan,KAZ.6_1,Mangghystau,Region
501,Xl16-2b,KAZ,Kazakhstan,KAZ.6_1,Mangghystau,Region
810,Xl1-2b,KAZ,Kazakhstan,KAZ.6_1,Mangghystau,Region
790,Xl21-1b,KAZ,Kazakhstan,KAZ.6_1,Mangghystau,Region
505,So16-3a,KAZ,Kazakhstan,KAZ.6_1,Mangghystau,Region
679,Zo16-3a,KAZ,Kazakhstan,KAZ.6_1,Mangghystau,Region
735,Yk43-3ab,KAZ,Kazakhstan,KAZ.6_1,Mangghystau,Region
735,Yk43-3ab,KAZ,Kazakhstan,KAZ.6_1,Mangghystau,Region
735,Yk43-3ab,KAZ,Kazakhstan,KAZ.6_1,Mangghystau,Region
735,Yk43-3ab,KAZ,Kazakhstan,KAZ.6_1,Mangghystau,Region
735,Yk43-3ab,UZB,Uzbekistan,UZB.5_1,Karakalpakstan,Autononous Region
735,Yk43-3ab,UZB,Uzbekistan,UZB.5_1,Karakalpakstan,Autononous Region
735,Yk43-3ab,UZB,Uzbekistan,UZB.5_1,Karakalpakstan,Autononous Region
735,Yk43-3ab,UZB,Uzbekistan,UZB.5_1,Karakalpakstan,Autononous Region
3,WAT,UZB,Uzbekistan,UZB.5_1,Karakalpakstan,Autononous Region
3,WAT,UZB,Uzbekistan,UZB.5_1,Karakalpakstan,Autononous Region
3,WAT,UZB,Uzbekistan,UZB.5_1,Karakalpakstan,Autononous Region
3,WAT,UZB,Uzbekistan,UZB.5_1,Karakalpakstan,Autononous Region
3,WAT,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
3,WAT,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
705,Yk44-3a,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
705,Yk44-3a,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
382,D/SS,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
771,Yt3-3a,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
771,Yt3-3a,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
771,Yt3-3a,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
771,Yt3-3a,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
771,Yt3-3a,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
582,Je78-2a,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
736,Yt6-3a,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
709,Xh2-2b,KAZ,Kazakhstan,KAZ.11_1,Qyzylorda,Region
736,Yt6-3a,KAZ,Kazakhstan,KAZ.12_1,South Kazakhstan,Region
382,D/SS,KAZ,Kazakhstan,KAZ.12_1,South Kazakhstan,Region
382,D/SS,KAZ,Kazakhstan,KAZ.12_1,South Kazakhstan,Region
382,D/SS,KAZ,Kazakhstan,KAZ.12_1,South Kazakhstan,Region
382,D/SS,KAZ,Kazakhstan,KAZ.14_1,Zhambyl,Region
382,D/SS,KAZ,Kazakhstan,KAZ.14_1,Zhambyl,Region
382,D/SS,KAZ,Kazakhstan,KAZ.14_1,Zhambyl,Region
382,D/SS,KAZ,Kazakhstan,KAZ.14_1,Zhambyl,Region
689,Ge43-3a,KAZ,Kazakhstan,KAZ.14_1,Zhambyl,Region
771,Yt3-3a,KAZ,Kazakhstan,KAZ.14_1,Zhambyl,Region
771,Yt3-3a,KAZ,Kazakhstan,KAZ.14_1,Zhambyl,Region
750,Yh29-2b,KAZ,Kazakhstan,KAZ.14_1,Zhambyl,Region
709,Xh2-2b,KAZ,Kazakhstan,KAZ.14_1,Zhambyl,Region
709,Xh2-2b,KAZ,Kazakhstan,KAZ.1_1,Almaty,Region
445,I-K-2c,KAZ,Kazakhstan,KAZ.1_1,Almaty,Region
382,D/SS,KAZ,Kazakhstan,KAZ.1_1,Almaty,Region
382,D/SS,KAZ,Kazakhstan,KAZ.1_1,Almaty,Region
808,Xh2-1b,KAZ,Kazakhstan,KAZ.1_1,Almaty,Region
805,Kl4-1b,KAZ,Kazakhstan,KAZ.1_1,Almaty,Region
800,Ck1-3b,KAZ,Kazakhstan,KAZ.1_1,Almaty,Region
331,I-C-2c,KAZ,Kazakhstan,KAZ.1_1,Almaty,Region
445,I-K-2c,KAZ,Kazakhstan,KAZ.1_1,Almaty,Region
445,I-K-2c,KAZ,Kazakhstan,KAZ.1_1,Almaty,Region
189,I-Bh-2c,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
445,I-K-2c,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
189,I-Bh-2c,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
677,I-Xl-2c,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
677,I-Xl-2c,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
684,Yh11-2ab,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
684,Yh11-2ab,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
677,I-Xl-2c,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
785,Yh31-2a,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
785,Yh31-2a,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
785,Yh31-2a,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
684,Yh11-2ab,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
684,Yh11-2ab,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
684,Yh11-2ab,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
382,D/SS,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
382,D/SS,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
382,D/SS,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
763,Yy14-a,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
763,Yy14-a,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
763,Yy14-a,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
763,Yy14-a,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
763,Yy14-a,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
763,Yy14-a,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
763,Yy14-a,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
763,Yy14-a,CHN,China,CHN.28_1,Xinjiang Uygur,Autonomous Region
684,Yh11-2ab,MNG,Mongolia,MNG.10_1,Govi-Altay,Province
684,Yh11-2ab,MNG,Mongolia,MNG.10_1,Govi-Altay,Province
684,Yh11-2ab,MNG,Mongolia,MNG.10_1,Govi-Altay,Province
684,Yh11-2ab,MNG,Mongolia,MNG.10_1,Govi-Altay,Province
806,Yh26-2b,MNG,Mongolia,MNG.10_1,Govi-Altay,Province
677,I-Xl-2c,MNG,Mongolia,MNG.10_1,Govi-Altay,Province
592,Xl20-2b,MNG,Mongolia,MNG.10_1,Govi-Altay,Province
592,Xl20-2b,MNG,Mongolia,MNG.3_1,Bayanhongor,Province
592,Xl20-2b,MNG,Mongolia,MNG.3_1,Bayanhongor,Province
592,Xl20-2b,MNG,Mongolia,MNG.3_1,Bayanhongor,Province
592,Xl20-2b,MNG,Mongolia,MNG.3_1,Bayanhongor,Province
704,Yh2-2b,MNG,Mongolia,MNG.3_1,Bayanhongor,Province
704,Yh2-2b,MNG,Mongolia,MNG.3_1,Bayanhongor,Province
677,I-Xl-2c,MNG,Mongolia,MNG.17_1,?�v??rhangay,Province
592,Xl20-2b,MNG,Mongolia,MNG.17_1,?�v??rhangay,Province
592,Xl20-2b,MNG,Mongolia,MNG.15_1,?�mn??govi,Province
704,Yh2-2b,MNG,Mongolia,MNG.15_1,?�mn??govi,Province
704,Yh2-2b,MNG,Mongolia,MNG.15_1,?�mn??govi,Province
592,Xl20-2b,MNG,Mongolia,MNG.15_1,?�mn??govi,Province
592,Xl20-2b,MNG,Mongolia,MNG.15_1,?�mn??govi,Province
592,Xl20-2b,MNG,Mongolia,MNG.8_1,Dundgovi,Province
592,Xl20-2b,MNG,Mongolia,MNG.8_1,Dundgovi,Province
592,Xl20-2b,MNG,Mongolia,MNG.8_1,Dundgovi,Province
592,Xl20-2b,MNG,Mongolia,MNG.15_1,?�mn??govi,Province
704,Yh2-2b,MNG,Mongolia,MNG.7_1,Dornogovi,Province
592,Xl20-2b,MNG,Mongolia,MNG.7_1,Dornogovi,Province
592,Xl20-2b,MNG,Mongolia,MNG.7_1,Dornogovi,Province
592,Xl20-2b,MNG,Mongolia,MNG.7_1,Dornogovi,Province
592,Xl20-2b,MNG,Mongolia,MNG.7_1,Dornogovi,Province
592,Xl20-2b,MNG,Mongolia,MNG.7_1,Dornogovi,Province
592,Xl20-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
592,Xl20-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
592,Xl20-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
592,Xl20-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
606,Kl39-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
606,Kl39-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
606,Kl39-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
606,Kl39-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
346,Kh1-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
346,Kh1-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
346,Kh1-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
346,Kh1-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
346,Kh1-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
293,I-Mo-2c,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
331,I-C-2c,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
331,I-C-2c,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
331,I-C-2c,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
346,Kh1-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
346,Kh1-2b,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
551,Ch19-3a,CHN,China,CHN.19_1,Nei Mongol,Autonomous Region
551,Ch19-3a,CHN,China,CHN.17_1,Jilin,Province
551,Ch19-3a,CHN,China,CHN.17_1,Jilin,Province
760,Ch18-3a,CHN,China,CHN.17_1,Jilin,Province
760,Ch18-3a,CHN,China,CHN.17_1,Jilin,Province
692,Hh22-2/3a,CHN,China,CHN.17_1,Jilin,Province
384,Gm20-2/3a,CHN,China,CHN.17_1,Jilin,Province
574,Hh21-2/3a,CHN,China,CHN.17_1,Jilin,Province
574,Hh21-2/3a,CHN,China,CHN.17_1,Jilin,Province
574,Hh21-2/3a,CHN,China,CHN.17_1,Jilin,Province
574,Hh21-2/3a,CHN,China,CHN.11_1,Heilongjiang,Province
793,I-Bk-2bc,CHN,China,CHN.11_1,Heilongjiang,Province
793,I-Bk-2bc,CHN,China,CHN.11_1,Heilongjiang,Province
669,Hg6-2/3a,CHN,China,CHN.11_1,Heilongjiang,Province
435,I-Lo-2c,CHN,China,CHN.11_1,Heilongjiang,Province
435,I-Lo-2c,CHN,China,CHN.11_1,Heilongjiang,Province
435,I-Lo-2c,CHN,China,CHN.11_1,Heilongjiang,Province
419,Lg1-2b,RUS,Russia,RUS.56_1,Primor'ye,Territory
419,Lg1-2b,RUS,Russia,RUS.56_1,Primor'ye,Territory
419,Lg1-2b,RUS,Russia,RUS.56_1,Primor'ye,Territory
419,Lg1-2b,RUS,Russia,RUS.56_1,Primor'ye,Territory
419,Lg1-2b,RUS,Russia,RUS.56_1,Primor'ye,Territory
435,I-Lo-2c,RUS,Russia,RUS.56_1,Primor'ye,Territory
435,I-Lo-2c,RUS,Russia,RUS.56_1,Primor'ye,Territory
435,I-Lo-2c,RUS,Russia,RUS.56_1,Primor'ye,Territory
789,Be13-2bc,JPN,Japan,JPN.12_1,Hokkaido,Circuit
756,I-Bd-Lo-To-2c,JPN,Japan,JPN.12_1,Hokkaido,Circuit
630,Bh5-2ac,USA,United States,USA.38_1,Oregon,State
665,Ah3-2bc,USA,United States,USA.38_1,Oregon,State
665,Ah3-2bc,USA,United States,USA.38_1,Oregon,State
751,Bh7-2c,USA,United States,USA.38_1,Oregon,State
741,Xh8-1b,USA,United States,USA.38_1,Oregon,State
795,Kl28-2ab,USA,United States,USA.38_1,Oregon,State
795,Kl28-2ab,USA,United States,USA.38_1,Oregon,State
417,Kl17-2b,USA,United States,USA.38_1,Oregon,State
417,Kl17-2b,USA,United States,USA.38_1,Oregon,State
417,Kl17-2b,USA,United States,USA.38_1,Oregon,State
417,Kl17-2b,USA,United States,USA.38_1,Oregon,State
795,Kl28-2ab,USA,United States,USA.38_1,Oregon,State
824,Xl9-2a,USA,United States,USA.38_1,Oregon,State
417,Kl17-2b,USA,United States,USA.13_1,Idaho,State
717,Hl24-2c,USA,United States,USA.13_1,Idaho,State
537,Tv9-2c,USA,United States,USA.13_1,Idaho,State
766,Hl32-2c,USA,United States,USA.13_1,Idaho,State
766,Hl32-2c,USA,United States,USA.13_1,Idaho,State
773,Yh6-2a,USA,United States,USA.13_1,Idaho,State
773,Yh6-2a,USA,United States,USA.13_1,Idaho,State
823,Xk5-2ab,USA,United States,USA.13_1,Idaho,State
818,Xh6-2a,USA,United States,USA.13_1,Idaho,State
652,Kh16-2abc,USA,United States,USA.13_1,Idaho,State
602,Be10-2c,USA,United States,USA.51_1,Wyoming,State
527,La12-2c,USA,United States,USA.51_1,Wyoming,State
753,La29-2c,USA,United States,USA.51_1,Wyoming,State
753,La29-2c,USA,United States,USA.51_1,Wyoming,State
788,Rc12-2abc,USA,United States,USA.51_1,Wyoming,State
788,Rc12-2abc,USA,United States,USA.51_1,Wyoming,State
812,Kl16-2c,USA,United States,USA.51_1,Wyoming,State
812,Kl16-2c,USA,United States,USA.51_1,Wyoming,State
777,Rc10-2bc,USA,United States,USA.51_1,Wyoming,State
